machine	subject	start_time	end_time	stim	block	correct	latency	fluent	learning
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:12:38.250	2013-12-05 14:12:38.510000	TO(3)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:12:38.520	2013-12-05 14:12:38.890000	SAVOR	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:12:41.060	2013-12-05 14:12:41.450000	THE(2)	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:12:50.050	2013-12-05 14:12:50.290000	THE(2)	block	1	\N	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:12:56.690	2013-12-05 14:12:57.040000	THEN	block	1	\N	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:12:57.050	2013-12-05 14:12:57.250000	I	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:12:57.830	2013-12-05 14:12:58.100000	DOWN	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:12:58.110	2013-12-05 14:12:58.200000	AND(2)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:12:58.210	2013-12-05 14:12:58.480000	BEGAN	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:12:58.490	2013-12-05 14:12:58.650000	TO(2)	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:13:02.580	2013-12-05 14:13:02.840000	THE(2)	block	1	\N	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:13:02.850	2013-12-05 14:13:03.370000	SHELLS	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:13:07.140	2013-12-05 14:13:07.500000	I	block	1	\N	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:13:16.340	2013-12-05 14:13:16.440000	AND(2)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:13:16.450	2013-12-05 14:13:16.740000	EVEN	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:13:19.300	2013-12-05 14:13:20.000000	AFTER	block	1	\N	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:13:20.660	2013-12-05 14:13:21.150000	THAT	block	1	\N	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:13:21.470	2013-12-05 14:13:21.670000	I	block	1	0.3200	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:13:21.680	2013-12-05 14:13:21.940000	WAS(2)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:13:45.510	2013-12-05 14:13:45.740000	I	block	1	\N	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:13:47.340	2013-12-05 14:13:47.770000	HAD	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:13:48.260	2013-12-05 14:13:48.360000	TO(3)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:13:49.000	2013-12-05 14:13:49.240000	MY	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:13:49.710	2013-12-05 14:13:50.080000	JUICE	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:13:50.090	2013-12-05 14:13:50.430000	THAT	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:13:53.040	2013-12-05 14:13:53.240000	I	block	1	\N	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:13:53.250	2013-12-05 14:13:53.610000	LOOKED	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:13:57.680	2013-12-05 14:13:57.850000	THE(2)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:01.750	2013-12-05 14:14:02.060000	I	block	1	\N	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:02.070	2013-12-05 14:14:02.180000	KNEW	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:02.340	2013-12-05 14:14:03.000000	THAT	block	1	0.1600	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:04.040	2013-12-05 14:14:04.920000	SALTY	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:06.250	2013-12-05 14:14:06.640000	WATER	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:06.650	2013-12-05 14:14:07.070000	WOULD	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:07.150	2013-12-05 14:14:07.450000	ONLY	block	1	0.0800	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:07.800	2013-12-05 14:14:08.000000	ME	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:10.620	2013-12-05 14:14:11.010000	THEN	block	1	\N	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:11.020	2013-12-05 14:14:11.180000	A	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:11.570	2013-12-05 14:14:12.420000	THOUGHT	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:13.500	2013-12-05 14:14:13.640000	TO	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:13.800	2013-12-05 14:14:14.120000	ME	block	1	0.1600	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:18.890	2013-12-05 14:14:19.090000	IF(2)	block	1	\N	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:19.100	2013-12-05 14:14:19.190000	THE(2)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:19.200	2013-12-05 14:14:19.580000	SAND	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:19.590	2013-12-05 14:14:19.800000	WAS(4)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:19.810	2013-12-05 14:14:20.420000	SUGAR	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:21.170	2013-12-05 14:14:21.440000	AND	block	1	0.7500	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:21.450	2013-12-05 14:14:21.530000	THE(2)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:22.050	2013-12-05 14:14:22.550000	CANDY	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:22.850	2013-12-05 14:14:22.990000	THEN	block	1	0.3000	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:23.510	2013-12-05 14:14:23.610000	THE(2)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:30.506	2013-12-05 14:14:30.936000	TO(2)	block	1	\N	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:32.326	2013-12-05 14:14:32.596000	I	block	1	\N	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:36.736	2013-12-05 14:14:36.916000	I	block	1	\N	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:37.306	2013-12-05 14:14:37.686000	DOWN	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:37.696	2013-12-05 14:14:38.006000	AND(2)	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:39.146	2013-12-05 14:14:39.336000	MY	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:39.346	2013-12-05 14:14:39.696000	HANDS(2)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:42.766	2013-12-05 14:14:43.126000	I	block	1	\N	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:44.956	2013-12-05 14:14:45.206000	MY	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:45.216	2013-12-05 14:14:45.506000	HANDS(2)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:45.996	2013-12-05 14:14:46.186000	THE(2)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:49.656	2013-12-05 14:14:49.796000	I	block	1	\N	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:50.446	2013-12-05 14:14:50.576000	MY	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:51.266	2013-12-05 14:14:51.396000	MY	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:52.006	2013-12-05 14:14:52.206000	AND	block	1	0.2000	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:52.216	2013-12-05 14:14:52.466000	TOOK	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:14:52.476	2013-12-05 14:14:52.586000	A	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:15:00.562	2013-12-05 14:15:01.042000	IT(2)	block	1	\N	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:15:14.392	2013-12-05 14:15:14.622000	IN	block	1	\N	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:15:15.052	2013-12-05 14:15:15.212000	IT	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:15:29.532	2013-12-05 14:15:29.952000	I	block	1	\N	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:15:32.052	2013-12-05 14:15:32.422000	AND	block	1	0.3800	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:15:32.642	2013-12-05 14:15:32.852000	I	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:15:32.862	2013-12-05 14:15:33.232000	SAT	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:15:33.242	2013-12-05 14:15:33.472000	BACK	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:15:33.482	2013-12-05 14:15:33.742000	DOWN	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:15:34.552	2013-12-05 14:15:34.782000	IN(2)	block	1	0.3500	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:15:34.792	2013-12-05 14:15:35.012000	THE	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:15:35.842	2013-12-05 14:15:36.432000	SUGAR	block	1	0.8300	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:15:36.442	2013-12-05 14:15:36.772000	TO(2)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:15:37.482	2013-12-05 14:15:37.612000	MY	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:15:41.062	2013-12-05 14:15:41.382000	I	block	1	\N	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:15:41.392	2013-12-05 14:15:41.592000	WAS(4)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:15:42.462	2013-12-05 14:15:42.612000	TO	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:15:43.082	2013-12-05 14:15:43.342000	HOW	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:15:43.352	2013-12-05 14:15:43.532000	I	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:15:43.542	2013-12-05 14:15:43.812000	HAD	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:15:44.532	2013-12-05 14:15:44.822000	IN(2)	block	1	0.0500	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:15:46.782	2013-12-05 14:15:47.552000	PLACE	block	1	0.3200	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:15:49.682	2013-12-05 14:15:49.932000	IT(2)	block	1	\N	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:05.710	2013-12-05 14:16:06.020000	THE	block	1	\N	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:06.770	2013-12-05 14:16:07.030000	THAT(2)	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:07.040	2013-12-05 14:16:07.060000	I	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:07.070	2013-12-05 14:16:07.620000	REMEMBERED	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:08.310	2013-12-05 14:16:08.580000	HOME	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:08.590	2013-12-05 14:16:08.800000	WAS(2)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:09.230	2013-12-05 14:16:09.360000	UP	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:09.370	2013-12-05 14:16:09.470000	THE(2)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:09.480	2013-12-05 14:16:09.830000	BAGS	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:09.840	2013-12-05 14:16:09.890000	OF(2)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:09.900	2013-12-05 14:16:10.610000	CANDY	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:13.280	2013-12-05 14:16:13.700000	THAT	block	1	\N	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:13.710	2013-12-05 14:16:13.910000	WAS(2)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:13.920	2013-12-05 14:16:14.190000	IT(2)	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:19.060	2013-12-05 14:16:19.250000	IT(2)	block	1	\N	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:19.260	2013-12-05 14:16:19.690000	SUDDENLY	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:19.700	2013-12-05 14:16:20.130000	MADE	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:23.240	2013-12-05 14:16:23.460000	I	block	1	\N	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:23.470	2013-12-05 14:16:24.100000	HAD	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:27.770	2013-12-05 14:16:27.990000	THE(2)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:28.580	2013-12-05 14:16:29.030000	TO(3)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:30.250	2013-12-05 14:16:30.880000	OF	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:39.902	2013-12-05 14:16:40.092000	IT(2)	block	1	\N	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:41.432	2013-12-05 14:16:41.782000	TO	block	1	0.3100	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:43.982	2013-12-05 14:16:44.262000	ME	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:44.272	2013-12-05 14:16:44.712000	THAT	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:44.722	2013-12-05 14:16:44.902000	I	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:45.462	2013-12-05 14:16:45.652000	TO	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:46.042	2013-12-05 14:16:46.242000	TO(2)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:46.592	2013-12-05 14:16:46.922000	OUT	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:47.172	2013-12-05 14:16:47.382000	TO(2)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:47.392	2013-12-05 14:16:47.722000	GET	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:47.732	2013-12-05 14:16:48.092000	HOME	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:50.322	2013-12-05 14:16:50.522000	I	block	1	\N	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:51.372	2013-12-05 14:16:51.392000	I	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:51.402	2013-12-05 14:16:51.732000	WOULD	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:53.042	2013-12-05 14:16:53.222000	MY	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:54.292	2013-12-05 14:16:54.652000	AND(2)	block	1	0.5500	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:55.072	2013-12-05 14:16:55.342000	GET	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:16:55.852	2013-12-05 14:16:56.292000	SOME	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:17:10.782	2013-12-05 14:17:10.802000	I	block	1	\N	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:17:11.152	2013-12-05 14:17:11.952000	UP	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:17:13.082	2013-12-05 14:17:13.212000	AND(2)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:17:13.222	2013-12-05 14:17:13.472000	BEGAN	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:17:16.372	2013-12-05 14:17:16.482000	I	block	1	\N	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:17:17.512	2013-12-05 14:17:17.762000	DOWN	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:17:17.772	2013-12-05 14:17:17.942000	A	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:17:22.572	2013-12-05 14:17:23.392000	SLIDE	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:17:29.222	2013-12-05 14:17:29.412000	I	block	1	\N	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:17:29.752	2013-12-05 14:17:29.772000	A	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:17:30.352	2013-12-05 14:17:30.602000	IN(2)	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:17:30.612	2013-12-05 14:17:30.742000	THE(2)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:17:34.702	2013-12-05 14:17:35.012000	I	block	1	\N	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:17:35.022	2013-12-05 14:17:35.652000	BEGAN	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:17:38.462	2013-12-05 14:17:38.632000	THE	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:17:58.483	2013-12-05 14:17:58.673000	I	block	1	\N	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:17:59.743	2013-12-05 14:17:59.813000	TO(2)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:00.193	2013-12-05 14:18:00.453000	BACK	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:00.463	2013-12-05 14:18:00.763000	UP	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:00.773	2013-12-05 14:18:00.873000	THE(2)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:00.883	2013-12-05 14:18:01.303000	SLIDE	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:01.313	2013-12-05 14:18:01.403000	TO(2)	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:01.413	2013-12-05 14:18:01.773000	SEE	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:02.493	2013-12-05 14:18:02.833000	IT(2)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:03.433	2013-12-05 14:18:03.973000	ME	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:13.722	2013-12-05 14:18:13.832000	THE	block	1	\N	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:14.542	2013-12-05 14:18:14.612000	IT(2)	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:15.302	2013-12-05 14:18:15.632000	TO(3)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:16.012	2013-12-05 14:18:16.112000	THE(2)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:16.122	2013-12-05 14:18:16.442000	TOP	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:16.452	2013-12-05 14:18:16.672000	OF	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:16.682	2013-12-05 14:18:16.812000	THE(2)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:16.822	2013-12-05 14:18:17.542000	SLIDE	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:18.792	2013-12-05 14:18:18.892000	I	block	1	\N	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:19.622	2013-12-05 14:18:19.962000	DOWN	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:19.972	2013-12-05 14:18:20.092000	THE	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:20.592	2013-12-05 14:18:20.762000	AND	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:20.772	2013-12-05 14:18:21.112000	BEGAN	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:24.852	2013-12-05 14:18:25.082000	FOR	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:41.342	2013-12-05 14:18:41.632000	I	block	1	\N	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:41.642	2013-12-05 14:18:41.922000	LOOKED	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:41.932	2013-12-05 14:18:42.132000	UP	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:42.292	2013-12-05 14:18:43.172000	AND	block	1	0.1600	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:43.182	2013-12-05 14:18:43.792000	DOWN	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:43.932	2013-12-05 14:18:44.182000	THE	block	1	0.1400	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:46.592	2013-12-05 14:18:46.852000	BUT	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:46.862	2013-12-05 14:18:47.052000	I	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:56.242	2013-12-05 14:18:56.592000	I	block	1	\N	1	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:18:57.012	2013-12-05 14:18:57.412000	DOWN	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:19:04.322	2013-12-05 14:19:05.152000	FOUND	block	1	\N	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:19:06.052	2013-12-05 14:19:06.212000	THE	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:19:06.222	2013-12-05 14:19:06.842000	SAND	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:19:06.912	2013-12-05 14:19:07.072000	AND	block	1	0.0700	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:19:15.932	2013-12-05 14:19:16.152000	MY	block	1	\N	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:19:17.152	2013-12-05 14:19:17.472000	ON	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:19:17.482	2013-12-05 14:19:17.952000	THE	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:19:18.572	2013-12-05 14:19:18.792000	AND	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:19:21.942	2013-12-05 14:19:22.212000	I	block	1	\N	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:19:22.222	2013-12-05 14:19:22.602000	FELT	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:19:31.142	2013-12-05 14:19:31.442000	HAD	block	1	\N	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:20:16.682	2013-12-05 14:20:16.742000	I	block	1	0.0100	2	1
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:20:18.632	2013-12-05 14:20:18.842000	ON	block	1	0.5500	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:20:21.372	2013-12-05 14:20:22.402000	BED	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:20:24.022	2013-12-05 14:20:24.182000	I	block	1	\N	1	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:20:24.482	2013-12-05 14:20:24.762000	AS(2)	block	1	0.0100	2	2
RT11-DEMETER	mis6-7-2005-03-16	2013-12-05 14:20:24.772	2013-12-05 14:20:24.972000	IF	block	1	0.0100	2	2
